date,tmax,tmin,rain,tmax_tomorrow
29-06-1972,73,56,0,85
30-06-1972,85,59,0,75
01-07-1972,75,57,0,72
02-07-1972,72,60,0,68
03-07-1972,68,60,0,69
04-07-1972,69,59,0,68
05-07-1972,68,58,0,63
06-07-1972,63,57,0,65
07-07-1972,65,57,0,70
08-07-1972,70,55,0,68
09-07-1972,68,57,0,67
10-07-1972,67,57,0,79
11-07-1972,79,57,0,83
12-07-1972,83,60,0,94
13-07-1972,94,63,0,99
14-07-1972,99,65,0,76
15-07-1972,76,61,0,74
16-07-1972,74,61,0,70
17-07-1972,70,62,0,68
18-07-1972,68,61,0,64
19-07-1972,64,59,0,64
20-07-1972,64,60,0,68
21-07-1972,68,61,0,66
22-07-1972,66,60,0,66
23-07-1972,66,60,0,67
24-07-1972,67,59,0,66
25-07-1972,66,58,0,68
26-07-1972,68,58,0,75
27-07-1972,75,55,0,69
28-07-1972,69,57,0,67
29-07-1972,67,57,0,67
30-07-1972,67,59,0,66
31-07-1972,66,58,0,68
01-08-1972,68,58,0,65
02-08-1972,65,58,0,64
03-08-1972,64,57,0,67
04-08-1972,67,56,0,77
05-08-1972,77,55,0,74
06-08-1972,74,58,0,68
07-08-1972,68,60,0,68
08-08-1972,68,61,0,67
09-08-1972,67,60,0,69
10-08-1972,69,59,0,69
11-08-1972,69,58,0,71
12-08-1972,71,60,0,69
13-08-1972,69,59,0,68
14-08-1972,68,60,0,68
15-08-1972,68,60,0,75
16-08-1972,75,60,0,76
17-08-1972,76,60,0,67
18-08-1972,67,60,0,73
19-08-1972,73,62,0,76
20-08-1972,76,63,0,76
21-08-1972,76,63,0,75
22-08-1972,75,61,0,69
23-08-1972,69,60,0,73
24-08-1972,73,59,0,76
25-08-1972,76,60,0,72
26-08-1972,72,60,0,71
27-08-1972,71,60,0,72
28-08-1972,72,61,0,76
29-08-1972,76,60,0,74
30-08-1972,74,58,0,71
31-08-1972,71,58,0,70
01-09-1972,70,58,0,73
02-09-1972,73,60,0,71
03-09-1972,71,61,0,73
04-09-1972,73,59,0,72
05-09-1972,72,58,0,71
06-09-1972,71,58,0,74
07-09-1972,74,56,0,70
08-09-1972,70,60,0,70
09-09-1972,70,60,0,70
10-09-1972,70,59,0,67
11-09-1972,67,58,0,72
12-09-1972,72,58,0,69
13-09-1972,69,55,0,67
14-09-1972,67,57,0,66
15-09-1972,66,56,0,66
16-09-1972,66,58,0,68
17-09-1972,68,58,0,70
18-09-1972,70,58,0,69
19-09-1972,69,54,0,75
20-09-1972,75,53,0,75
21-09-1972,75,53,0,69
22-09-1972,69,57,0,72
23-09-1972,72,51,0,70
24-09-1972,70,54,0,67
25-09-1972,67,54,0.15,70
26-09-1972,70,63,0.57,69
27-09-1972,69,59,0.05,73
28-09-1972,73,58,0,81
29-09-1972,81,58,0,68
30-09-1972,68,59,0,61
01-10-1972,61,58,0,69
02-10-1972,69,58,0.01,69
03-10-1972,69,59,0,69
04-10-1972,69,60,0,77
05-10-1972,77,57,0,89
06-10-1972,89,59,0,77
07-10-1972,77,59,0,73
08-10-1972,73,62,0,67
09-10-1972,67,59,0.85,69
10-10-1972,69,59,0,67
11-10-1972,67,59,1.4,64
12-10-1972,64,60,0.1,69
13-10-1972,69,58,0.03,66
14-10-1972,66,58,0.53,67
15-10-1972,67,58,0.21,62
16-10-1972,62,58,0.67,68
17-10-1972,68,58,0.09,67
18-10-1972,67,57,0,61
19-10-1972,61,58,0,65
20-10-1972,65,58,0,64
21-10-1972,64,57,0,62
22-10-1972,62,58,0,68
23-10-1972,68,58,0,78
24-10-1972,78,54,0,68
25-10-1972,68,57,0,63
26-10-1972,63,54,0,65
27-10-1972,65,50,0,63
28-10-1972,63,53,0,61
29-10-1972,61,48,0,64
30-10-1972,64,50,0,62
31-10-1972,62,45,0,61
01-11-1972,61,53,0,67
02-11-1972,67,56,0,63
03-11-1972,63,58,1,63
04-11-1972,63,57,0.1,61
05-11-1972,61,50,0,60
06-11-1972,60,47,0,59
07-11-1972,59,50,0.21,60
08-11-1972,60,45,0,59
09-11-1972,59,49,0.18,61
10-11-1972,61,52,0.91,59
11-11-1972,59,49,0.02,60
12-11-1972,60,47,0,56
13-11-1972,56,53,0.99,56
14-11-1972,56,53,0.2,57
15-11-1972,57,53,1.08,56
16-11-1972,56,50,0.18,59
17-11-1972,59,50,0,56
18-11-1972,56,51,0.04,56
19-11-1972,56,49,0.32,56
20-11-1972,56,45,0,56
21-11-1972,56,48,0,60
22-11-1972,60,45,0.01,56
23-11-1972,56,46,0,56
24-11-1972,56,47,0,58
25-11-1972,58,44,0,56
26-11-1972,56,44,0,60
27-11-1972,60,44,0,60
28-11-1972,60,44,0,59
29-11-1972,59,47,0,55
30-11-1972,55,44,0,51
01-12-1972,51,41,0,51
02-12-1972,51,41,0,53
03-12-1972,53,49,0.14,50
04-12-1972,50,40,0.03,47
05-12-1972,47,35,0.01,50
06-12-1972,50,39,0.4,47
07-12-1972,47,38,0.19,39
08-12-1972,39,27,0,38
09-12-1972,38,26,0,40
10-12-1972,40,27,0,43
11-12-1972,43,26,0,43
12-12-1972,43,32,0.01,43
13-12-1972,43,30,0,41
14-12-1972,41,31,0,41
15-12-1972,41,33,0,44
16-12-1972,44,37,0.29,53
17-12-1972,53,43,0.66,57
18-12-1972,57,46,0.5,59
19-12-1972,59,49,0.06,57
20-12-1972,57,49,0,55
21-12-1972,55,48,0,55
22-12-1972,55,47,0.05,52
23-12-1972,52,47,0.04,61
24-12-1972,61,47,0,61
25-12-1972,61,45,0,54
26-12-1972,54,43,0,52
27-12-1972,52,45,0.13,54
28-12-1972,54,42,0,53
29-12-1972,53,38,0,53
30-12-1972,53,37,0,61
31-12-1972,61,39,0,59
01-01-1973,59,39,0,52
02-01-1973,52,37,0,49
03-01-1973,49,38,0,51
04-01-1973,51,36,0,47
05-01-1973,47,35,0,46
06-01-1973,46,34,0,45
07-01-1973,45,32,0,48
08-01-1973,48,40,1.12,50
09-01-1973,50,46,0.64,53
10-01-1973,53,47,0.02,55
11-01-1973,55,50,0.88,59
12-01-1973,59,51,0.23,53
13-01-1973,53,50,0,59
14-01-1973,59,50,0,55
15-01-1973,55,49,0.02,55
16-01-1973,55,50,1.62,53
17-01-1973,53,48,0.81,53
18-01-1973,53,47,0.95,50
19-01-1973,50,43,0,50
20-01-1973,50,38,0.05,48
21-01-1973,48,43,0.18,56
22-01-1973,56,40,0,52
23-01-1973,52,35,0,50
24-01-1973,50,40,0.21,50
25-01-1973,50,44,0.15,48
26-01-1973,48,35,0,50
27-01-1973,50,38,0,53
28-01-1973,53,40,0,55
29-01-1973,55,42,0.34,54
30-01-1973,54,44,0.09,56
31-01-1973,56,46,0.06,57
01-02-1973,57,43,0,56
02-02-1973,56,48,0,54
03-02-1973,54,49,0.24,58
04-02-1973,58,48,0.08,60
05-02-1973,60,47,0.16,55
06-02-1973,55,51,1.18,58
07-02-1973,58,51,0,58
08-02-1973,58,51,0,58
09-02-1973,58,50,0.8,56
10-02-1973,56,50,0.27,55
11-02-1973,55,48,0.15,53
12-02-1973,53,48,0.53,58
13-02-1973,58,49,0.06,55
14-02-1973,55,49,0.47,57
15-02-1973,57,44,0,57
16-02-1973,57,46,0,60
17-02-1973,60,45,0,59
18-02-1973,59,46,0,62
19-02-1973,62,42,0,63
20-02-1973,63,46,0,65
21-02-1973,65,48,0,60
22-02-1973,60,47,0,62
23-02-1973,62,46,0,61
24-02-1973,61,53,0.14,62
25-02-1973,62,52,0,58
26-02-1973,58,53,0.74,58
27-02-1973,58,53,1.12,60
28-02-1973,60,50,0,58
01-03-1973,58,47,0,58
02-03-1973,58,43,0,55
03-03-1973,55,46,0.43,53
04-03-1973,53,42,0.05,57
05-03-1973,57,40,0,57
06-03-1973,57,48,0.29,55
07-03-1973,55,42,0.26,57
08-03-1973,57,45,0.11,59
09-03-1973,59,49,0,57
10-03-1973,57,50,0.15,57
11-03-1973,57,44,0,62
12-03-1973,62,47,0,58
13-03-1973,58,48,0,64
14-03-1973,64,45,0,60
15-03-1973,60,45,0,57
16-03-1973,57,48,0,53
17-03-1973,53,45,0.04,56
18-03-1973,56,39,0,54
19-03-1973,54,47,0.57,53
20-03-1973,53,45,0.01,54
21-03-1973,54,45,0.33,57
22-03-1973,57,40,0,61
23-03-1973,61,42,0,59
24-03-1973,59,43,0,57
25-03-1973,57,51,0,57
26-03-1973,57,51,0,60
27-03-1973,60,47,0,59
28-03-1973,59,47,0,57
29-03-1973,57,42,0,54
30-03-1973,54,48,0.54,56
31-03-1973,56,47,0,58
01-04-1973,58,45,0,68
02-04-1973,68,45,0,74
03-04-1973,74,52,0,73
04-04-1973,73,54,0,62
05-04-1973,62,49,0,60
06-04-1973,60,50,0,70
07-04-1973,70,49,0,75
08-04-1973,75,49,0,65
09-04-1973,65,52,0,71
10-04-1973,71,56,0,63
11-04-1973,63,53,0,60
12-04-1973,60,51,0,60
13-04-1973,60,51,0.03,61
14-04-1973,61,48,0,59
15-04-1973,59,50,0,60
16-04-1973,60,52,0.01,60
17-04-1973,60,50,0.01,58
18-04-1973,58,44,0,62
19-04-1973,62,49,0,70
20-04-1973,70,51,0,75
21-04-1973,75,49,0,75
22-04-1973,75,49,0,65
23-04-1973,65,50,0,73
24-04-1973,73,50,0,74
25-04-1973,74,52,0,64
26-04-1973,64,49,0,61
27-04-1973,61,50,0,58
28-04-1973,58,50,0,61
29-04-1973,61,50,0,65
30-04-1973,65,49,0,60
01-05-1973,60,49,0,59
02-05-1973,59,48,0,60
03-05-1973,60,51,0,58
04-05-1973,58,50,0.02,62
05-05-1973,62,49,0,59
06-05-1973,59,50,0,60
07-05-1973,60,51,0,68
08-05-1973,68,48,0,63
09-05-1973,63,50,0,77
10-05-1973,77,51,0,76
11-05-1973,76,53,0,67
12-05-1973,67,51,0,67
13-05-1973,67,50,0,68
14-05-1973,68,55,0,69
15-05-1973,69,55,0,68
16-05-1973,68,54,0,72
17-05-1973,72,53,0,65
18-05-1973,65,53,0,60
19-05-1973,60,53,0,60
20-05-1973,60,53,0,68
21-05-1973,68,53,0,61
22-05-1973,61,54,0,66
23-05-1973,66,55,0,71
24-05-1973,71,58,0.03,63
25-05-1973,63,55,0,65
26-05-1973,65,53,0,75
27-05-1973,75,55,0,91
28-05-1973,91,60,0,74
29-05-1973,74,59,0,71
30-05-1973,71,58,0,69
31-05-1973,69,58,0,68
01-06-1973,68,55,0,67
02-06-1973,67,54,0,69
03-06-1973,69,54,0,68
04-06-1973,68,54,0,73
05-06-1973,73,53,0,81
06-06-1973,81,56,0,83
07-06-1973,83,58,0,94
08-06-1973,94,62,0,73
09-06-1973,73,57,0,67
10-06-1973,67,55,0,66
11-06-1973,66,55,0,67
12-06-1973,67,57,0,64
13-06-1973,64,56,0,66
14-06-1973,66,54,0,65
15-06-1973,65,53,0,64
16-06-1973,64,55,0,68
17-06-1973,68,54,0,72
18-06-1973,72,52,0,80
19-06-1973,80,58,0,94
20-06-1973,94,58,0,89
21-06-1973,89,56,0,66
22-06-1973,66,56,0,65
23-06-1973,65,57,0,68
24-06-1973,68,56,0,78
25-06-1973,78,60,0,88
26-06-1973,88,63,0,81
27-06-1973,81,59,0,73
28-06-1973,73,57,0,63
29-06-1973,63,55,0,64
30-06-1973,64,53,0,74
01-07-1973,74,52,0,64
02-07-1973,64,53,0,71
03-07-1973,71,55,0,86
04-07-1973,86,55,0,68
05-07-1973,68,57,0,68
06-07-1973,68,56,0,67
07-07-1973,67,54,0,70
08-07-1973,70,55,0,76
09-07-1973,76,56,0,71
10-07-1973,71,56,0,70
11-07-1973,70,56,0,69
12-07-1973,69,54,0,73
13-07-1973,73,56,0,71
14-07-1973,71,57,0,69
15-07-1973,69,59,0,69
16-07-1973,69,59,0,68
17-07-1973,68,57,0,65
18-07-1973,65,56,0,66
19-07-1973,66,58,0,68
20-07-1973,68,59,0,69
21-07-1973,69,57,0,72
22-07-1973,72,57,0,67
23-07-1973,67,53,0,77
24-07-1973,77,54,0,92
25-07-1973,92,58,0,86
26-07-1973,86,58,0,71
27-07-1973,71,57,0,67
28-07-1973,67,58,0,67
29-07-1973,67,56,0,69
30-07-1973,69,57,0,72
31-07-1973,72,56,0,66
01-08-1973,66,55,0,68
02-08-1973,68,54,0,70
03-08-1973,70,55,0,67
04-08-1973,67,54,0,71
05-08-1973,71,57,0,66
06-08-1973,66,59,0,68
07-08-1973,68,59,0,68
08-08-1973,68,58,0,67
09-08-1973,67,57,0,72
10-08-1973,72,57,0,66
11-08-1973,66,55,0,64
12-08-1973,64,55,0,74
13-08-1973,74,54,0,73
14-08-1973,73,55,0,65
15-08-1973,65,54,0,70
16-08-1973,70,50,0,63
17-08-1973,63,51,0,65
18-08-1973,65,53,0,66
19-08-1973,66,51,0,69
20-08-1973,69,53,0,65
21-08-1973,65,53,0,64
22-08-1973,64,54,0,65
23-08-1973,65,54,0,68
24-08-1973,68,54,0,66
25-08-1973,66,54,0,70
26-08-1973,70,55,0,63
27-08-1973,63,54,0,80
28-08-1973,80,52,0,71
29-08-1973,71,55,0,64
30-08-1973,64,54,0,61
31-08-1973,61,55,0,72
01-09-1973,72,52,0,67
02-09-1973,67,53,0,66
03-09-1973,66,53,0,66
04-09-1973,66,52,0,66
05-09-1973,66,57,0,71
06-09-1973,71,57,0,71
07-09-1973,71,58,0,82
08-09-1973,82,57,0,75
09-09-1973,75,57,0,70
10-09-1973,70,59,0,64
11-09-1973,64,56,0,63
12-09-1973,63,54,0,60
13-09-1973,60,53,0,63
14-09-1973,63,56,0,62
15-09-1973,62,53,0,62
16-09-1973,62,55,0,63
17-09-1973,63,57,0,66
18-09-1973,66,57,0,70
19-09-1973,70,61,0,69
20-09-1973,69,58,0.35,69
21-09-1973,69,56,0,69
22-09-1973,69,59,0.04,67
23-09-1973,67,59,0,68
24-09-1973,68,58,0.03,74
25-09-1973,74,55,0,81
26-09-1973,81,53,0,89
27-09-1973,89,58,0,86
28-09-1973,86,57,0,67
29-09-1973,67,52,0,65
30-09-1973,65,55,0,64
01-10-1973,64,54,0,64
02-10-1973,64,53,0,71
03-10-1973,71,50,0,75
04-10-1973,75,49,0,70
05-10-1973,70,46,0,65
06-10-1973,65,55,0.08,59
07-10-1973,59,51,0.59,58
08-10-1973,58,51,0.19,65
09-10-1973,65,54,0,68
10-10-1973,68,49,0,68
11-10-1973,68,49,0,72
12-10-1973,72,50,0,76
13-10-1973,76,53,0,77
14-10-1973,77,54,0,61
15-10-1973,61,52,0,73
16-10-1973,73,51,0,73
17-10-1973,73,52,0,63
18-10-1973,63,52,0,68
19-10-1973,68,52,0.02,70
20-10-1973,70,57,0,69
21-10-1973,69,61,0.02,66
22-10-1973,66,56,0.45,62
23-10-1973,62,52,0,62
24-10-1973,62,46,0,64
25-10-1973,64,52,0,65
26-10-1973,65,47,0,66
27-10-1973,66,49,0,69
28-10-1973,69,51,0,70
29-10-1973,70,49,0,81
30-10-1973,81,58,0,76
31-10-1973,76,52,0,61
01-11-1973,61,51,0,59
02-11-1973,59,45,0,58
03-11-1973,58,44,0,57
04-11-1973,57,42,0,56
05-11-1973,56,48,2.06,65
06-11-1973,65,55,0.64,62
07-11-1973,62,58,0,67
08-11-1973,67,55,0,63
09-11-1973,63,55,0.21,63
10-11-1973,63,59,0.49,63
11-11-1973,63,58,0.84,60
12-11-1973,60,52,0.16,58
13-11-1973,58,51,0.03,59
14-11-1973,59,50,0,59
15-11-1973,59,50,0,60
16-11-1973,60,54,0.66,59
17-11-1973,59,51,0.45,55
18-11-1973,55,46,0,55
19-11-1973,55,42,0,55
20-11-1973,55,44,0.26,53
21-11-1973,53,41,0,50
22-11-1973,50,44,0.2,51
23-11-1973,51,43,0.01,57
24-11-1973,57,46,0.02,54
25-11-1973,54,47,0.14,53
26-11-1973,53,40,0,56
27-11-1973,56,48,0,58
28-11-1973,58,43,0,57
29-11-1973,57,48,0.12,57
30-11-1973,57,51,1.13,54
01-12-1973,54,45,0.12,53
02-12-1973,53,37,0,53
03-12-1973,53,43,0,50
04-12-1973,50,43,0,51
05-12-1973,51,43,0,55
06-12-1973,55,44,0,51
07-12-1973,51,43,0,58
08-12-1973,58,44,0,52
09-12-1973,52,43,0,50
10-12-1973,50,40,0,57
11-12-1973,57,43,0.31,54
12-12-1973,54,45,0,54
13-12-1973,54,45,0.25,52
14-12-1973,52,45,0,54
15-12-1973,54,44,0,53
16-12-1973,53,43,0,58
17-12-1973,58,44,0.13,57
18-12-1973,57,42,0,53
19-12-1973,53,41,0,59
20-12-1973,59,43,0,60
21-12-1973,60,48,0.58,53
22-12-1973,53,46,0.01,52
23-12-1973,52,44,0,53
24-12-1973,53,43,0,53
25-12-1973,53,50,0.01,52
26-12-1973,52,48,1.76,57
27-12-1973,57,52,0.34,58
28-12-1973,58,52,0.02,56
29-12-1973,56,48,0.21,56
30-12-1973,56,42,0,51
31-12-1973,51,43,0.25,51
01-01-1974,51,39,0,45
02-01-1974,45,36,0,46
03-01-1974,46,37,1.4,45
04-01-1974,45,36,0.16,45
05-01-1974,45,38,0.2,45
06-01-1974,45,37,0.26,48
07-01-1974,48,36,0.05,49
08-01-1974,49,33,0,47
09-01-1974,47,33,0,49
10-01-1974,49,38,0,50
11-01-1974,50,41,0.06,58
12-01-1974,58,46,0,58
13-01-1974,58,45,0,58
14-01-1974,58,45,0.3,63
15-01-1974,63,54,0,59
16-01-1974,59,54,0.53,60
17-01-1974,60,50,0.02,60
18-01-1974,60,52,0.15,55
19-01-1974,55,50,0.02,52
20-01-1974,52,46,0,56
21-01-1974,56,40,0,63
22-01-1974,63,37,0,65
23-01-1974,65,38,0,64
24-01-1974,64,47,0,55
25-01-1974,55,45,0,60
26-01-1974,60,41,0,57
27-01-1974,57,37,0,53
28-01-1974,53,44,0,53
29-01-1974,53,41,0,51
30-01-1974,51,47,0,53
31-01-1974,53,46,0.23,57
01-02-1974,57,45,0.18,57
02-02-1974,57,41,0,56
03-02-1974,56,42,0,55
04-02-1974,55,40,0,60
05-02-1974,60,40,0,60
06-02-1974,60,43,0,62
07-02-1974,62,39,0,60
08-02-1974,60,44,0,58
09-02-1974,58,40,0,59
10-02-1974,59,41,0,51
11-02-1974,51,47,0,52
12-02-1974,52,43,0.23,50
13-02-1974,50,37,0,55
14-02-1974,55,43,0,55
15-02-1974,55,44,0,55
16-02-1974,55,44,0.14,52
17-02-1974,52,40,0,52
18-02-1974,52,45,0.08,57
19-02-1974,57,46,0.72,56
20-02-1974,56,40,0,52
21-02-1974,52,42,0.06,55
22-02-1974,55,40,0,62
23-02-1974,62,38,0,59
24-02-1974,59,39,0,59
25-02-1974,59,43,0,55
26-02-1974,55,48,0.07,57
27-02-1974,57,45,0,56
28-02-1974,56,52,0.42,60
01-03-1974,60,48,0.58,52
02-03-1974,52,41,0.45,54
03-03-1974,54,41,0.19,55
04-03-1974,55,40,0,56
05-03-1974,56,47,0,53
06-03-1974,53,48,0,50
07-03-1974,50,43,0.3,55
08-03-1974,55,37,0,56
09-03-1974,56,41,0,59
10-03-1974,59,45,0.07,56
11-03-1974,56,50,0.11,60
12-03-1974,60,47,0.02,60
13-03-1974,60,43,0,65
14-03-1974,65,49,0,65
15-03-1974,65,49,0,64
16-03-1974,64,53,0,62
17-03-1974,62,51,0,62
18-03-1974,62,49,0,65
19-03-1974,65,45,0,60
20-03-1974,60,47,0,55
21-03-1974,55,51,0,55
22-03-1974,55,49,0,56
23-03-1974,56,49,0,57
24-03-1974,57,48,0,56
25-03-1974,56,50,0.56,61
26-03-1974,61,55,0.02,60
27-03-1974,60,52,0.92,63
28-03-1974,63,53,0.32,62
29-03-1974,62,56,0.39,58
30-03-1974,58,50,0.08,58
31-03-1974,58,48,0.18,57
01-04-1974,57,50,2.03,57
02-04-1974,57,47,0,59
03-04-1974,59,44,0,66
04-04-1974,66,45,0,63
05-04-1974,63,51,0.02,62
06-04-1974,62,47,0,66
07-04-1974,66,45,0,59
08-04-1974,59,49,0.04,56
09-04-1974,56,47,0.31,59
10-04-1974,59,43,0,63
11-04-1974,63,45,0,75
12-04-1974,75,48,0,74
13-04-1974,74,48,0,70
14-04-1974,70,48,0,59
15-04-1974,59,49,0,68
16-04-1974,68,46,0,55
17-04-1974,55,50,0,58
18-04-1974,58,49,0.06,59
19-04-1974,59,45,0,63
20-04-1974,63,47,0,60
21-04-1974,60,47,0,57
22-04-1974,57,49,0,54
23-04-1974,54,47,0.43,56
24-04-1974,56,45,0.22,57
25-04-1974,57,45,0.01,58
26-04-1974,58,50,0.09,61
27-04-1974,61,46,0,74
28-04-1974,74,48,0,76
29-04-1974,76,50,0,57
30-04-1974,57,50,0,56
01-05-1974,56,49,0,56
02-05-1974,56,49,0,61
03-05-1974,61,50,0,60
04-05-1974,60,51,0,56
05-05-1974,56,50,0,60
06-05-1974,60,51,0,63
07-05-1974,63,52,0,63
08-05-1974,63,50,0,60
09-05-1974,60,51,0,73
10-05-1974,73,50,0,65
11-05-1974,65,50,0,60
12-05-1974,60,49,0,59
13-05-1974,59,48,0,62
14-05-1974,62,49,0,60
15-05-1974,60,50,0,59
16-05-1974,59,44,0,57
17-05-1974,57,48,0,57
18-05-1974,57,46,0,60
19-05-1974,60,46,0,58
20-05-1974,58,48,0,62
21-05-1974,62,48,0,64
22-05-1974,64,50,0,65
23-05-1974,65,51,0,68
24-05-1974,68,52,0,71
25-05-1974,71,51,0,86
26-05-1974,86,56,0,63
27-05-1974,63,53,0,58
28-05-1974,58,51,0,60
29-05-1974,60,50,0,68
30-05-1974,68,49,0,60
31-05-1974,60,52,0,64
01-06-1974,64,53,0,63
02-06-1974,63,52,0,62
03-06-1974,62,52,0,67
04-06-1974,67,52,0,67
05-06-1974,67,58,0,68
06-06-1974,68,57,0,68
07-06-1974,68,53,0,76
08-06-1974,76,54,0,71
09-06-1974,71,53,0,64
10-06-1974,64,51,0,62
11-06-1974,62,51,0,60
12-06-1974,60,51,0,62
13-06-1974,62,53,0,65
14-06-1974,65,54,0,64
15-06-1974,64,56,0,63
16-06-1974,63,55,0,66
17-06-1974,66,56,0,65
18-06-1974,65,57,0.08,67
19-06-1974,67,57,0,72
20-06-1974,72,54,0,70
21-06-1974,70,55,0,63
22-06-1974,63,55,0,60
23-06-1974,60,53,0,60
24-06-1974,60,53,0,66
25-06-1974,66,53,0,65
26-06-1974,65,53,0,70
27-06-1974,70,52,0,83
28-06-1974,83,57,0,73
29-06-1974,73,56,0,60
30-06-1974,60,56,0,66
01-07-1974,66,55,0,68
02-07-1974,68,53,0,68
03-07-1974,68,54,0,67
04-07-1974,67,54,0,66
05-07-1974,66,53,0,61
06-07-1974,61,55,0,63
07-07-1974,63,53,0,65
08-07-1974,65,58,0.78,64
09-07-1974,64,56,0.01,63
10-07-1974,63,56,0.01,66
11-07-1974,66,52,0,70
12-07-1974,70,54,0,67
13-07-1974,67,55,0,72
14-07-1974,72,54,0,64
15-07-1974,64,54,0,67
16-07-1974,67,55,0,67
17-07-1974,67,57,0,72
18-07-1974,72,57,0,73
19-07-1974,73,57,0,72
20-07-1974,72,57,0,69
21-07-1974,69,55,0,75
22-07-1974,75,55,0,75
23-07-1974,75,54,0,86
24-07-1974,86,58,0,84
25-07-1974,84,64,0,77
26-07-1974,77,60,0,72
27-07-1974,72,59,0,68
28-07-1974,68,58,0,67
29-07-1974,67,56,0,66
30-07-1974,66,56,0,66
31-07-1974,66,57,0,72
01-08-1974,72,56,0,71
02-08-1974,71,56,0,68
03-08-1974,68,57,0,70
04-08-1974,70,58,0,73
05-08-1974,73,59,0,76
06-08-1974,76,58,0,67
07-08-1974,67,56,0,72
08-08-1974,72,56,0,72
09-08-1974,72,57,0,70
10-08-1974,70,58,0,70
11-08-1974,70,58,0,70
12-08-1974,70,58,0,68
13-08-1974,68,57,0,72
14-08-1974,72,56,0,64
15-08-1974,64,56,0,65
16-08-1974,65,56,0,66
17-08-1974,66,55,0,68
18-08-1974,68,52,0,73
19-08-1974,73,53,0,78
20-08-1974,78,57,0,83
21-08-1974,83,54,0,77
22-08-1974,77,56,0,74
23-08-1974,74,56,0,71
24-08-1974,71,55,0,71
25-08-1974,71,56,0,68
26-08-1974,68,56,0,63
27-08-1974,63,55,0,61
28-08-1974,61,57,0,60
29-08-1974,60,56,0,62
30-08-1974,62,57,0,65
31-08-1974,65,57,0,67
01-09-1974,67,56,0,66
02-09-1974,66,54,0,68
03-09-1974,68,56,0,71
04-09-1974,71,56,0,80
05-09-1974,80,53,0,80
06-09-1974,80,58,0,69
07-09-1974,69,55,0,69
08-09-1974,69,56,0,75
09-09-1974,75,58,0,80
10-09-1974,80,57,0,94
11-09-1974,94,57,0,72
12-09-1974,72,55,0,71
13-09-1974,71,58,0,71
14-09-1974,71,58,0,65
15-09-1974,65,55,0,65
16-09-1974,65,55,0,70
17-09-1974,70,54,0,68
18-09-1974,68,55,0,66
19-09-1974,66,57,0,69
20-09-1974,69,56,0,68
21-09-1974,68,58,0,66
22-09-1974,66,57,0,70
23-09-1974,70,57,0,69
24-09-1974,69,56,0,72
25-09-1974,72,58,0,67
26-09-1974,67,61,0,71
27-09-1974,71,60,0,70
28-09-1974,70,57,0,74
29-09-1974,74,57,0,81
30-09-1974,81,57,0,77
01-10-1974,77,57,0,75
02-10-1974,75,63,0.01,72
03-10-1974,72,60,0,71
04-10-1974,71,58,0,73
05-10-1974,73,54,0,78
06-10-1974,78,53,0,68
07-10-1974,68,54,0.01,72
08-10-1974,72,61,0,68
09-10-1974,68,61,0,70
10-10-1974,70,59,0,75
11-10-1974,75,56,0,81
12-10-1974,81,62,0,82
13-10-1974,82,54,0,79
14-10-1974,79,55,0,81
15-10-1974,81,55,0,87
16-10-1974,87,56,0,84
17-10-1974,84,61,0,83
18-10-1974,83,57,0,70
19-10-1974,70,58,0,70
20-10-1974,70,56,0,77
21-10-1974,77,48,0,70
22-10-1974,70,50,0,67
23-10-1974,67,61,0,70
24-10-1974,70,61,0,70
25-10-1974,70,56,0,70
26-10-1974,70,58,0,69
27-10-1974,69,60,0.36,65
28-10-1974,65,58,0.09,66
29-10-1974,66,51,0,63
30-10-1974,63,55,0.14,63
31-10-1974,63,53,0.13,66
01-11-1974,66,51,0,67
02-11-1974,67,48,0,67
03-11-1974,67,48,0,63
04-11-1974,63,49,0,66
05-11-1974,66,49,0,70
06-11-1974,70,48,0,63
07-11-1974,63,54,0.38,64
08-11-1974,64,49,0,64
09-11-1974,64,45,0,64
10-11-1974,64,54,0,70
11-11-1974,70,49,0,70
12-11-1974,70,56,0,73
13-11-1974,73,56,0,61
14-11-1974,61,56,0,59
15-11-1974,59,56,0,59
16-11-1974,59,55,0,62
17-11-1974,62,56,0.03,63
18-11-1974,63,55,0.13,63
19-11-1974,63,47,0,67
20-11-1974,67,51,0,63
21-11-1974,63,55,0.09,61
22-11-1974,61,46,0,61
23-11-1974,61,45,0,65
24-11-1974,65,43,0.01,67
25-11-1974,67,48,0,63
26-11-1974,63,43,0,61
27-11-1974,61,45,0,66
28-11-1974,66,42,0,65
29-11-1974,65,44,0,61
30-11-1974,61,44,0,60
01-12-1974,60,47,0,58
02-12-1974,58,53,0.66,62
03-12-1974,62,56,0.39,62
04-12-1974,62,51,0,61
05-12-1974,61,48,0,62
06-12-1974,62,50,0,60
07-12-1974,60,47,0,61
08-12-1974,61,48,0,54
09-12-1974,54,46,0,54
10-12-1974,54,43,0,55
11-12-1974,55,50,0.01,59
12-12-1974,59,51,0,60
13-12-1974,60,46,0,57
14-12-1974,57,50,0.02,58
15-12-1974,58,48,0,59
16-12-1974,59,48,0,63
17-12-1974,63,46,0,58
18-12-1974,58,41,0,58
19-12-1974,58,39,0,55
20-12-1974,55,45,0,59
21-12-1974,59,42,0,58
22-12-1974,58,44,0,58
